ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates
90640,"1745 NEIL ARMSTRONG ST, NO 106  MONTEBELLO CA  90640",253000.0,970,1,2,2,1971,20175275026114,2016-07-19,MONTEBELLO ,condo,no,"(34.04151375, -118.09546704)"
90640,"1791 NEIL ARMSTRONG ST, NO 206  MONTEBELLO CA  90640",244000.0,941,1,2,2,1971,20175275026207,2016-07-26,MONTEBELLO ,condo,no,"(34.04151375, -118.09546704)"
90640,"1630 NEIL ARMSTRONG ST, NO 311  MONTEBELLO CA  90640",257000.0,946,1,2,2,1973,20175275027064,2016-07-29,MONTEBELLO ,condo,no,"(34.038190780000001, -118.09481823)"
90640,"1610 NEIL ARMSTRONG ST, NO 217  MONTEBELLO CA  90640",270000.0,946,1,2,2,1973,20175275027145,2016-07-27,MONTEBELLO ,condo,no,"(34.038190780000001, -118.09481823)"
91755,570 ACKLEY ST  MONTEREY PARK CA  91755,83606.0,1488,1,3,2,1961,20175276003005,2016-07-31,MONTEREY PARK,house,no,"(34.043794669999997, -118.11452667)"
91755,1748 S ORANGE AVE  MONTEREY PARK CA  91755,565000.0,1347,1,3,2,1961,20175276008011,2016-07-07,MONTEREY PARK,house,yes,"(34.045379650000001, -118.11126079)"
91755,1795 ALISAR AVE  MONTEREY PARK CA  91755,534053.0,1478,1,4,2,1969,20175276011013,2016-07-07,MONTEREY PARK,house,no,"(34.044777879999998, -118.10782952)"
91755,1920 ALISAR AVE  MONTEREY PARK CA  91755,499500.0,1157,1,3,2,1961,20175276013003,2016-07-26,MONTEREY PARK,house,no,"(34.042631110000002, -118.10759044)"
91755,1295 ARROYO DR  MONTEREY PARK CA  91755,222869.0,1352,1,3,2,1960,20175276019008,2016-07-22,MONTEREY PARK,house,no,"(34.045708399999995, -118.10152524)"
91755,203 CASCADE TER  MONTEREY PARK CA  91755,682100.0,2019,1,4,4,2016,20175276018045,2016-07-07,MONTEREY PARK,condo,no,"(34.042295449999997, -118.10574724999999)"
91755,209 CASCADE TER  MONTEREY PARK CA  91755,666800.0,1756,1,3,3,2016,20175276018048,2016-07-11,MONTEREY PARK,condo,no,"(34.042295449999997, -118.10574724999999)"
91755,1285 ARROYO DR  MONTEREY PARK CA  91755,283026.0,1314,1,3,2,1960,20175276019009,2016-07-22,MONTEREY PARK,house,no,"(34.045803370000002, -118.10166948)"
91770,2246 KAYS AVE  ROSEMEAD CA  91770,407707.0,1254,1,3,1,1960,20175277003029,2016-07-15,unincorporated,house,no,"(34.054131120000001, -118.10604315)"
91770,7234 TERESA AVE  ROSEMEAD CA  91770,548000.0,1920,1,4,2,1961,20175277009008,2016-07-22,unincorporated,house,no,"(34.051269869999999, -118.10746933)"
91770,7347 BERNE ST  ROSEMEAD CA  91770,61565.0,628,1,2,1,1951,20175277016018,2016-07-08,unincorporated,house,no,"(34.047805719999999, -118.10471019000001)"
91770,7818 LA MERCED RD  ROSEMEAD CA  91770,392000.0,1056,1,2,1,1953,20175277021015,2016-07-15,unincorporated,house,no,"(34.054208529999997, -118.09905334)"
91770,2064 REDDING AVE  ROSEMEAD CA  91770,580000.0,1682,1,3,3,1989,20175277022008,2016-07-08,unincorporated,house,no,"(34.052905500000001, -118.09865201)"
90640,544 E LOS AMIGOS AVE  MONTEBELLO CA  90640,412831.0,1416,1,3,2,1961,20175278003010,2016-07-27,MONTEBELLO ,house,no,"(34.025981680000001, -118.08648882)"
90640,948 N SCOTT AVE  MONTEBELLO CA  90640,500000.0,1428,1,3,2,1961,20175278006005,2016-07-28,MONTEBELLO ,house,no,"(34.024830729999998, -118.08714352)"
90640,300 CASA GRANDE AVE  MONTEBELLO CA  90640,577000.0,1870,1,4,2,1961,20175278011001,2016-07-28,MONTEBELLO ,house,yes,"(34.025092209999997, -118.09308892999999)"
90640,224 CASA GRANDE AVE  MONTEBELLO CA  90640,128095.0,1916,1,3,2,1958,20175278012011,2016-07-05,MONTEBELLO ,house,yes,"(34.025190010000003, -118.09374797)"
90640,708 WILBER PL  MONTEBELLO CA  90640,100120.0,2301,1,5,3,1963,20175278014013,2016-07-12,MONTEBELLO ,house,no,"(34.020104080000003, -118.09473208999999)"
90640,308 E VIEW CREST DR  MONTEBELLO CA  90640,449245.0,2537,1,3,3,1956,20175278015019,2016-07-15,MONTEBELLO ,house,no,"(34.023468909999998, -118.09288307999999)"
90640,736 N SANCHEZ ST  MONTEBELLO CA  90640,84307.0,1655,1,3,2,1963,20175278019006,2016-07-21,MONTEBELLO ,house,no,"(34.02123976, -118.09062616)"
90640,405 N ORCUTT DR  MONTEBELLO CA  90640,311849.0,1424,1,3,2,1961,20175278019026,2016-07-28,MONTEBELLO ,house,no,"(34.020007049999997, -118.09084455999999)"
90640,696 N FORBES AVE  MONTEBELLO CA  90640,53819.0,1335,1,3,2,1948,20175278020017,2016-07-29,MONTEBELLO ,house,no,"(34.018970609999997, -118.09054020000001)"
90640,412 HOLGER DR  MONTEBELLO CA  90640,425000.0,1115,1,3,1,1947,20175278023010,2016-07-18,MONTEBELLO ,house,no,"(34.016120219999998, -118.09454502)"
91770,8120 WAGON WHEEL CT  S SAN GABRIEL CA  91770,669000.0,2222,1,4,3,1994,20175279013037,2016-07-14,unincorporated,house,no,"(34.04640457, -118.09128382999999)"
91770,8282 CRAIN DR  ROSEMEAD CA  91770,371748.0,1382,1,4,2,1972,20175279014038,2016-07-06,unincorporated,house,no,"(34.046191649999997, -118.08845986)"
91770,8259 BLEEKER AVE  ROSEMEAD CA  91770,580000.0,1414,1,3,2,1932,20175279017036,2016-07-06,unincorporated,house,no,"(34.048798529999999, -118.08845469000001)"
91770,1509 DELTA AVE  SOUTH SAN GABRIEL CA  91770,297954.0,1488,1,3,2,1964,20175279020006,2016-07-05,unincorporated,house,no,"(34.046699109999999, -118.08720764)"
91770,1403 DELTA AVE  ROSEMEAD CA  91770,708000.0,2114,1,3,2,1939,20175279021017,2016-07-11,unincorporated,house,yes,"(34.045352100000002, -118.08647488)"
91770,1902 ROSEBROOK LN  ROSEMEAD CA  91770,71196.0,986,1,2,2,1974,20175279032019,2016-07-14,ROSEMEAD   ,condo,no,"(34.050724389999999, -118.08730644000001)"
91770,8848 HIGHPINE ST  ROSEMEAD CA  91770,219000.0,1607,1,4,2,1961,20175281030012,2016-07-06,unincorporated,house,no,"(34.042170910000003, -118.07561428)"
91770,1004 MUSCATEL AVE  ROSEMEAD CA  91770,232374.0,4880,4,12,7,1974,20175281030029,2016-07-14,unincorporated,house,no,"(34.041110549999999, -118.07687735)"
91770,"1076 WALNUT GROVE AVE, NO A  ROSEMEAD CA  91770",423000.0,1400,1,3,2,1982,20175281032072,2016-07-29,ROSEMEAD   ,pud,no,"(34.042211850000001, -118.08012165)"
91770,"1180 WALNUT GROVE AVE, NO D  ROSEMEAD CA  91770",412700.0,1144,1,2,2,1982,20175281033117,2016-07-12,ROSEMEAD   ,condo,no,"(34.043782759999999, -118.08062624)"
91770,2534 DUBONNET AVE  ROSEMEAD CA  91770,525000.0,1024,1,3,1,1960,20175282013010,2016-07-01,ROSEMEAD   ,house,no,"(34.057610879999999, -118.07773589)"
91770,2610 DELTA AVE  ROSEMEAD CA  91770,200846.0,1162,1,3,1,1959,20175283006025,2016-07-20,ROSEMEAD   ,house,no,"(34.05931159, -118.08597575)"
91770,2104 ECKHART AVE  ROSEMEAD CA  91770,90706.0,1175,1,2,1,1957,20175284010001,2016-07-08,unincorporated,house,no,"(34.052947400000001, -118.09268975000001)"
91770,2422 DENTON AVE  ROSEMEAD CA  91770,449794.0,1619,1,2,1,1956,20175284024028,2016-07-01,ROSEMEAD   ,house,no,"(34.056854049999998, -118.09544522)"
91770,2485 STRATHMORE AVE  ROSEMEAD CA  91770,458977.0,4899,6,14,26,1962,20175284034001,2016-07-20,ROSEMEAD   ,house,no,"(34.057498940000002, -118.09768674)"
91770,2649 STRATHMORE AVE  ROSEMEAD CA  91770,443730.0,4524,5,10,9,1989,20175284037048,2016-07-27,ROSEMEAD   ,house,no,"(34.060622930000001, -118.09743958999999)"
91770,2733 PROSPECT AVE  ROSEMEAD CA  91770,510000.0,2144,1,4,2,1955,20175285002012,2016-07-05,ROSEMEAD   ,house,no,"(34.061771370000002, -118.10513035)"
91770,2459 STEVENS AVE  ROSEMEAD CA  91770,258464.0,1080,1,2,1,1951,20175285011011,2016-07-05,ROSEMEAD   ,house,no,"(34.05709221, -118.10700633)"
91770,7457 GRAVES AVE  ROSEMEAD CA  91770,429900.0,676,1,2,1,1949,20175285012020,2016-07-15,ROSEMEAD   ,house,no,"(34.055585870000002, -118.10617458)"
91770,7421 MOONEY DR  ROSEMEAD CA  91770,26354.0,516,1,2,1,1943,20175285019005,2016-07-07,unincorporated,house,no,"(34.05198232, -118.10449739000001)"
91770,7606 MARSH AVE  SOUTH SAN GABRIEL CA  91770,48322.0,884,1,2,1,1959,20175285020028,2016-07-12,unincorporated,house,no,"(34.051210570000002, -118.10247507)"
91770,7712 YOUNG AVE  SOUTH SAN GABRIEL CA  91770,417500.0,1760,2,5,3,1950,20175285021027,2016-07-20,unincorporated,house,no,"(34.051813539999998, -118.10173866)"
91770,1937 REDDING AVE  SOUTH SAN GABRIEL CA  91770,438000.0,1104,1,2,1,1949,20175285023001,2016-07-01,unincorporated,house,no,"(34.051370890000001, -118.10005255999999)"
91770,2418 JACKSON AVE  ROSEMEAD CA  91770,1138500.0,4187,4,8,4,1963,20175285026049,2016-07-08,ROSEMEAD   ,house,no,"(34.056013559999997, -118.10308812)"
91770,3211 JACKSON AVE  ROSEMEAD CA  91770,41138.0,1188,1,2,1,1924,20175286015007,2016-07-13,ROSEMEAD   ,house,no,"(34.066665, -118.10409383)"
91770,3202 PROSPECT AVE  ROSEMEAD CA  91770,485000.0,1274,1,2,2,1948,20175286015029,2016-07-07,ROSEMEAD   ,house,no,"(34.066396750000003, -118.10469028999999)"
91755,"1119 WHITMORE ST, B  MONTEREY PARK CA  91755",495000.0,1413,1,3,3,1989,20175286016052,2016-07-15,MONTEREY PARK,condo,no,"(34.065353790000003, -118.10741888)"
91770,7452 WHITMORE ST  ROSEMEAD CA  91770,336424.0,3319,3,9,3,1964,20175286018007,2016-07-20,ROSEMEAD   ,house,no,"(34.064691580000002, -118.10623431)"
91770,3126 JACKSON AVE  ROSEMEAD CA  91770,670000.0,2883,1,5,4,1929,20175286023005,2016-07-27,ROSEMEAD   ,house,no,"(34.065184180000003, -118.10336236000001)"
91770,3044 ISABEL AVE  ROSEMEAD CA  91770,680000.0,2331,1,4,3,1952,20175286025037,2016-07-06,ROSEMEAD   ,house,no,"(34.064000100000001, -118.10204333999999)"
91770,7916 HERSHEY ST  ROSEMEAD CA  91770,733172.0,1877,3,4,3,1957,20175287019043,2016-07-22,ROSEMEAD   ,house,no,"(34.06872242, -118.09673660999999)"
91770,3236 ROCKHOLD AVE  ROSEMEAD CA  91770,640000.0,1863,1,3,1,1965,20175288002039,2016-07-20,ROSEMEAD   ,house,no,"(34.067016219999999, -118.08294515999999)"
91770,8444 DOROTHY ST  ROSEMEAD CA  91770,804901.0,4115,4,7,5,1979,20175288003041,2016-07-26,ROSEMEAD   ,house,no,"(34.067233680000001, -118.08435846)"
91770,8440 DOROTHY ST  ROSEMEAD CA  91770,280900.0,624,1,2,1,1939,20175288003042,2016-07-26,ROSEMEAD   ,house,no,"(34.067488619999999, -118.08444602)"
91770,3249 ANGELUS AVE  ROSEMEAD CA  91770,630000.0,1820,2,4,2,1958,20175288007027,2016-07-27,ROSEMEAD   ,house,no,"(34.06761453, -118.08742672)"
91770,3237 ANGELUS AVE  ROSEMEAD CA  91770,338175.0,2003,2,5,3,1962,20175288007029,2016-07-06,ROSEMEAD   ,house,no,"(34.067337430000002, -118.08742134000001)"
91770,3134 GLADYS AVE  ROSEMEAD CA  91770,668000.0,1454,2,4,2,1954,20175288008047,2016-07-22,ROSEMEAD   ,house,no,"(34.065504009999998, -118.08905682)"
91770,3406 TWIN AVE  ROSEMEAD CA  91770,485000.0,1054,1,3,1,1942,20175288012011,2016-07-28,ROSEMEAD   ,house,no,"(34.070204299999993, -118.08925049)"
91770,3437 CHARLOTTE AVE  ROSEMEAD CA  91770,476000.0,1162,1,2,1,1943,20175288013011,2016-07-01,ROSEMEAD   ,house,no,"(34.07103832, -118.08789695)"
91770,8339 DOROTHY ST  ROSEMEAD CA  91770,299179.0,1350,1,3,1,1965,20175288019035,2016-07-29,ROSEMEAD   ,house,no,"(34.067918089999999, -118.08681901999999)"
91770,8617 RAMONA BLVD  ROSEMEAD CA  91770,543740.0,2303,1,5,4,1990,20175289002075,2016-07-11,ROSEMEAD   ,pud,no,"(34.070759709999997, -118.08159181000001)"
91770,8730 KATIE LN  ROSEMEAD CA  91770,320267.0,1720,1,4,3,1989,20175289010049,2016-07-20,ROSEMEAD   ,house,no,"(34.065044700000001, -118.077716)"
91801,512 LA PALOMA AVE  ALHAMBRA CA  91801,448800.0,1140,1,2,1,1930,20175291011008,2016-07-11,ALHAMBRA   ,house,no,"(34.088412089999998, -118.15274269)"
91803,700 WINCHESTER AVE  ALHAMBRA CA  91803,378788.0,1276,1,2,1,1938,20175291018008,2016-07-20,ALHAMBRA   ,house,no,"(34.085756330000002, -118.16010596)"
91803,3209 NORWICH AVE  ALHAMBRA CA  91803,383659.0,1072,1,2,1,1937,20175291018026,2016-07-08,ALHAMBRA   ,house,no,"(34.083933700000003, -118.15979990000001)"
91803,1037 WESTMONT DR  ALHAMBRA CA  91803,531000.0,1175,1,2,1,1927,20175291021024,2016-07-14,ALHAMBRA   ,house,no,"(34.081869130000001, -118.15964366999999)"
91803,2904 CONCORD AVE  ALHAMBRA CA  91803,470859.0,1350,1,3,2,1966,20175291026009,2016-07-06,ALHAMBRA   ,house,no,"(34.084735100000003, -118.15507828)"
91803,2700 CONCORD AVE  ALHAMBRA CA  91803,515000.0,1094,1,2,2,1953,20175291027016,2016-07-14,ALHAMBRA   ,house,no,"(34.08632223, -118.15301852)"
91801,2629 W MAIN ST  ALHAMBRA CA  91801,314835.0,2368,3,3,3,1939,20175292003043,2016-07-26,ALHAMBRA   ,house,no,"(34.095668310000001, -118.15293087000001)"
91801,"2900 W GRAND AVE, UNIT B  ALHAMBRA CA  91801",464745.0,1398,1,3,3,1985,20175292003080,2016-07-26,ALHAMBRA   ,condo,no,"(34.096064149999997, -118.15532428)"
91801,14 PALATINE DR  ALHAMBRA CA  91801,88022.0,1313,1,3,2,1955,20175292008019,2016-07-29,ALHAMBRA   ,house,no,"(34.094319599999999, -118.15526715)"
91801,105 S MERIDIAN AVE  ALHAMBRA CA  91801,575000.0,1254,1,2,1,1928,20175292009001,2016-07-18,ALHAMBRA   ,house,no,"(34.093376460000002, -118.15437220000001)"
91801,126 STOCKBRIDGE AVE  ALHAMBRA CA  91801,341889.0,1290,1,2,1,1935,20175292012011,2016-07-05,ALHAMBRA   ,house,no,"(34.092696840000002, -118.15513448)"
91801,3224 KEATS ST  ALHAMBRA CA  91801,289407.0,1218,1,3,2,1950,20175292022001,2016-07-07,ALHAMBRA   ,house,no,"(34.09093163, -118.16052861)"
90640,920 W LIBERTY AVE  MONTEBELLO CA  90640,620000.0,2216,1,4,3,1976,20175293003040,2016-07-20,MONTEBELLO ,house,no,"(34.030993819999999, -118.10359939999999)"
90640,828 W LIBERTY AVE  MONTEBELLO CA  90640,293546.0,1688,1,4,3,1976,20175293004041,2016-07-11,MONTEBELLO ,house,no,"(34.030608489999999, -118.10241021)"
90640,1004 W CONCORD AVE  MONTEBELLO CA  90640,222912.0,2411,1,4,3,1978,20175293016020,2016-07-08,MONTEBELLO ,house,no,"(34.025477219999999, -118.10746037)"
90640,1908 W LINCOLN AVE  MONTEBELLO CA  90640,460000.0,1864,1,3,2,1960,20175294001003,2016-07-20,MONTEBELLO ,house,no,"(34.023859450000003, -118.11868336000001)"
90640,2012 SAN ANTONIO DR  MONTEBELLO CA  90640,570000.0,1589,1,4,2,1960,20175294001011,2016-07-19,MONTEBELLO ,house,no,"(34.024820869999999, -118.11954692)"
90640,522 N 20TH ST  MONTEBELLO CA  90640,275868.0,1225,1,3,3,1973,20175294011041,2016-07-29,MONTEBELLO ,condo,no,"(34.021307280000002, -118.11956709999998)"
90640,1416 MASSER PL  MONTEBELLO CA  90640,78953.0,1608,1,3,2,1958,20175294015012,2016-07-13,MONTEBELLO ,house,no,"(34.01992035, -118.11311431)"
90640,1030 SHEILA CT  MONTEBELLO CA  90640,232389.0,1947,1,4,3,1982,20175294020037,2016-07-08,MONTEBELLO ,pud,no,"(34.019001250000002, -118.10888265)"
90640,863 N VAIL AVE  MONTEBELLO CA  90640,533702.0,1610,1,4,2,1962,20175295007014,2016-07-15,MONTEBELLO ,house,no,"(34.027690970000002, -118.11674059000001)"
90640,832 PERRY AVE  MONTEBELLO CA  90640,625000.0,1602,1,3,2,1961,20175295010010,2016-07-13,MONTEBELLO ,house,yes,"(34.026297550000002, -118.11508847)"
90640,813 N MAPLE AVE  MONTEBELLO CA  90640,590000.0,1674,1,4,2,1961,20175295012005,2016-07-15,MONTEBELLO ,house,no,"(34.026660249999999, -118.11278267)"
90640,1500 WESTMORELAND DR  MONTEBELLO CA  90640,103041.0,2037,1,4,3,1972,20175295014016,2016-07-08,MONTEBELLO ,house,no,"(34.029749299999999, -118.11299807)"
90640,1749 MILANO  MONTEBELLO CA  90640,750000.0,2365,1,4,3,1979,20175295015018,2016-07-13,MONTEBELLO ,house,no,"(34.029692050000001, -118.11834197)"
90640,1708 VIA PALERMO  MONTEBELLO CA  90640,615000.0,2410,1,5,3,1977,20175295017024,2016-07-07,MONTEBELLO ,house,no,"(34.031820340000003, -118.11804791)"
90640,1616 APPIAN WAY  MONTEBELLO CA  90640,353248.0,2132,1,4,3,1977,20175295018051,2016-07-06,MONTEBELLO ,house,yes,"(34.03133107, -118.11646062)"
90042,4846 VIA COLINA  LOS ANGELES CA  90042,347725.0,1332,1,3,2,1978,20175301003047,2016-07-06,LOS ANGELES,condo,no,"(34.101871719999998, -118.18101899)"
90042,541 TERRILL AVE  LOS ANGELES CA  90042,500000.0,796,1,2,1,1953,20175301015029,2016-07-26,LOS ANGELES,house,no,"(34.100444809999999, -118.18604709)"
90042,"4499 VIA MARISOL, NO 345  LOS ANGELES CA  90042",310676.0,1015,1,2,1,1981,20175301018198,2016-07-27,LOS ANGELES,condo,no,"(34.099128870000001, -118.18263142000001)"
90042,"4210 VIA ARBOLADA, UNIT 217  LOS ANGELES CA  90042",290000.0,626,1,1,1,1984,20175302003054,2016-07-06,LOS ANGELES,condo,no,"(34.096031340000003, -118.18705765999999)"
90042,"4210 VIA ARBOLADA, UNIT 221  LOS ANGELES CA  90042",413000.0,1075,1,2,2,1984,20175302003058,2016-07-20,LOS ANGELES,condo,no,"(34.096031340000003, -118.18705765999999)"
90042,"4260 VIA ARBOLADA, UNIT 208  LOS ANGELES CA  90042",265000.0,621,1,1,1,1985,20175302003128,2016-07-08,LOS ANGELES,condo,no,"(34.097384179999999, -118.18737341000001)"
90042,784 FREMONT VILLAS  LOS ANGELES CA  90042,501000.0,1606,1,3,3,1981,20175302010057,2016-07-29,LOS ANGELES,condo,no,"(34.097054880000002, -118.18303148)"
90042,762 FREMONT VILLAS  LOS ANGELES CA  90042,515000.0,1606,1,3,3,1981,20175302010066,2016-07-21,LOS ANGELES,condo,no,"(34.097054880000002, -118.18303148)"
90042,"4040 VIA MARISOL, NO 118  LOS ANGELES CA  90042",178406.0,1100,1,2,2,1981,20175302011046,2016-07-15,LOS ANGELES,condo,no,"(34.093374060000002, -118.18417099)"
90042,"4080 VIA MARISOL, 137  LOS ANGELES CA  90042",411932.0,1178,1,2,2,1981,20175302011065,2016-07-12,LOS ANGELES,condo,no,"(34.093374060000002, -118.18417099)"
90042,"4147 VIA MARISOL, UNIT 202  LOS ANGELES CA  90042",386000.0,1120,1,2,2,1981,20175302012050,2016-07-12,LOS ANGELES,condo,no,"(34.095360820000003, -118.18589398)"
90042,"4041 VIA MARISOL, NO 203  LOS ANGELES CA  90042",394000.0,1102,1,2,2,1982,20175302012147,2016-07-27,LOS ANGELES,condo,no,"(34.094299630000002, -118.18619895)"
90042,"4041 VIA MARISOL, NO 211  LOS ANGELES CA  90042",365000.0,1096,1,2,2,1982,20175302012155,2016-07-06,LOS ANGELES,condo,no,"(34.094299630000002, -118.18619895)"
90042,"3961 VIA MARISOL, UNIT 209  LOS ANGELES CA  90042",440000.0,1262,1,2,2,1982,20175302013053,2016-07-26,LOS ANGELES,condo,no,"(34.093343650000001, -118.18671008)"
90042,"3961 VIA MARISOL, UNIT 301  LOS ANGELES CA  90042",427000.0,1011,1,2,2,1982,20175302013075,2016-07-28,LOS ANGELES,condo,no,"(34.093343650000001, -118.18671008)"
90042,"4280 VIA ARBOLADA, NO 216  LOS ANGELES CA  90042",435000.0,1336,1,2,2,1986,20175302015081,2016-07-14,LOS ANGELES,house,no,"(34.097744990000002, -118.18556365000001)"
90042,"4201 VIA MARISOL, 127  LOS ANGELES CA  90042",445000.0,1547,1,2,2,1987,20175302015169,2016-07-01,LOS ANGELES,house,no,"(34.096781239999999, -118.18554262000001)"
90042,"4201 VIA MARISOL, 233  LOS ANGELES CA  90042",441000.0,1369,1,2,2,1987,20175302015216,2016-07-07,LOS ANGELES,house,no,"(34.096781239999999, -118.18554262000001)"
90032,4436 SINOVA ST  LOS ANGELES CA  90032,52124.0,1532,1,2,2,1943,20175302029028,2016-07-25,LOS ANGELES,house,no,"(34.091319650000003, -118.18985977)"
90032,3712 HAWLEY AVE  LOS ANGELES CA  90032,568507.0,2200,1,4,3,2011,20175302029035,2016-07-01,LOS ANGELES,house,no,"(34.089737390000003, -118.19049720000001)"
90031,3957 PAIGE ST  LOS ANGELES CA  90031,900000.0,2402,1,4,3,2006,20175303011012,2016-07-14,LOS ANGELES,house,no,"(34.09430115, -118.19944957)"
90031,3775 ROBERTA ST  LOS ANGELES CA  90031,626509.0,1109,1,3,1,1951,20175304011022,2016-07-26,LOS ANGELES,house,no,"(34.086898859999998, -118.19853789)"
90031,3629 LATROBE ST  LOS ANGELES CA  90031,175845.0,1104,1,2,2,1967,20175304013025,2016-07-06,LOS ANGELES,house,no,"(34.088359179999998, -118.19858000000001)"
90031,3766 LATROBE ST  LOS ANGELES CA  90031,283026.0,1344,1,3,3,1966,20175304014008,2016-07-20,LOS ANGELES,house,no,"(34.090044460000001, -118.19790648)"
90031,1347 MONTECITO CIR  LOS ANGELES CA  90031,700284.0,1196,1,3,1,1931,20175304014034,2016-07-26,LOS ANGELES,house,no,"(34.089422460000002, -118.19805178999999)"
90032,3627 1/2 ARMOUR AVE  LOS ANGELES CA  90032,170702.0,1367,1,3,3,1985,20175305003037,2016-07-21,LOS ANGELES,condo,no,"(34.087746410000001, -118.18985168)"
90032,3926 COLLIS AVE  LOS ANGELES CA  90032,110881.0,1746,1,3,2,1945,20175306002007,2016-07-07,LOS ANGELES,house,no,"(34.091742160000003, -118.18183458999999)"
90032,4217 COLLIS AVE  LOS ANGELES CA  90032,416665.0,1548,1,3,2,1945,20175306004060,2016-07-19,LOS ANGELES,house,no,"(34.095187969999998, -118.18146606000001)"
90032,3843 RANDOLPH AVE  LOS ANGELES CA  90032,322320.0,801,1,2,1,1929,20175306010051,2016-07-26,LOS ANGELES,house,no,"(34.091655469999999, -118.18001742)"
90032,3720 EL SERENO AVE  LOS ANGELES CA  90032,620000.0,858,1,2,1,1930,20175306012033,2016-07-25,LOS ANGELES,house,no,"(34.089320450000002, -118.17801310999999)"
90032,4137 PORTOLA AVE  LOS ANGELES CA  90032,193535.0,2517,0,4,2,1979,20175307006012,2016-07-19,LOS ANGELES,house,no,"(34.094122249999998, -118.17173253999999)"
90032,4121 GUARDIA AVE  LOS ANGELES CA  90032,366514.0,976,1,2,1,1948,20175307018020,2016-07-15,LOS ANGELES,house,no,"(34.093521410000001, -118.16925938)"
90032,4125 VAN HORNE AVE  LOS ANGELES CA  90032,507000.0,1764,2,4,2,1965,20175307019004,2016-07-26,LOS ANGELES,house,no,"(34.093671039999997, -118.17042681)"
91030,354 CAMINO DEL SOL  SOUTH PASADENA CA  91030,1275413.0,2214,1,4,3,1964,20175308001045,2016-07-06,SOUTH PASADENA,house,no,"(34.104500520000002, -118.16943920999999)"
91030,2031 VIA DEL REY  SOUTH PASADENA CA  91030,1047422.0,2660,1,5,3,1968,20175308005031,2016-07-07,SOUTH PASADENA,house,no,"(34.099716219999998, -118.16990441999999)"
91030,1716 HILL DR  SOUTH PASADENA CA  91030,306377.0,1811,1,2,2,2005,20175308026006,2016-07-27,SOUTH PASADENA,house,no,"(34.1051851, -118.17413623)"
91030,4964 HARRIMAN AVE  SOUTH PASADENA CA  91030,1000000.0,1868,1,3,2,1973,20175308031025,2016-07-18,SOUTH PASADENA,house,no,"(34.102687269999997, -118.17595006000001)"
91030,114 PETERSON AVE  SOUTH PASADENA CA  91030,159288.0,1815,1,3,2,1975,20175308031031,2016-07-12,SOUTH PASADENA,house,no,"(34.101728280000003, -118.17604897)"
90032,5180 WADENA ST  LOS ANGELES CA  90032,155326.0,1034,1,3,2,1962,20175309004018,2016-07-28,LOS ANGELES,house,no,"(34.092407870000002, -118.1680058)"
90032,5206 NEWTONIA DR  LOS ANGELES CA  90032,274908.0,1374,1,3,1,1960,20175309006021,2016-07-27,LOS ANGELES,house,no,"(34.09630619, -118.16713154)"
