ZIPcode5,PropertyLocation,TotalValue,SQFTmain,Units,Bedrooms,Bathrooms,EffectiveYearBuilt,rowID,RecordingDate,TaxRateArea_CITY,house_type,pool,coordinates,HH_Kids,Owner,closest_school,num_choices,closest_rating,elevation,groceries,parks,crime,walkable,walkscore,transitable,transit_score,bikeable,bike_score
91765,653 BOXCOVE PL  DIAMOND BAR CA  91765,669000.0,1701,1,3,3,1989,20178281043041,2016-07-07,DIAMOND BAR,house,no,"(34.015961490000002, -117.79133607999999)",0.5525053304904051,0.7593283582089553,0.49,3.0,10.0,350.4984741210938,3.0,4.0,0.0,Car-Dependent,18,Not Transitable,0,Not Bikeable,0
91765,735 VIEW LN  DIAMOND BAR CA  91765,750742.0,2777,1,4,3,1989,20178281044075,2016-07-18,DIAMOND BAR,house,no,"(34.014965840000002, -117.79308114)",0.5525053304904051,0.7593283582089553,0.43,4.0,10.0,350.814208984375,4.0,4.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
91765,23662 MEADCLIFF PL  DIAMOND BAR CA  91765,378339.0,2195,1,4,2,1987,20178281045051,2016-07-12,DIAMOND BAR,house,yes,"(34.018402790000003, -117.80009009)",0.5525053304904051,0.7593283582089553,0.45,7.0,7.0,290.1119384765625,3.0,5.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91765,21710 LOST RIVER DR  DIAMOND BAR CA  91765,670000.0,1700,1,4,3,1971,20178285004004,2016-07-13,DIAMOND BAR,house,yes,"(33.980783090000003, -117.83344962)",0.5525053304904051,0.7593283582089553,0.08,3.0,8.0,233.9866180419922,0.0,4.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
91765,21717 BIRCH HILL DR  DIAMOND BAR CA  91765,422638.0,1288,1,4,2,1963,20178285007003,2016-07-01,DIAMOND BAR,house,no,"(33.98196694, -117.83287841000001)",0.5525053304904051,0.7593283582089553,0.16,3.0,8.0,239.7538146972656,0.0,4.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
91765,2524 CROOKED CREEK DR  DIAMOND BAR CA  91765,104808.0,1568,1,3,2,1970,20178285009005,2016-07-11,DIAMOND BAR,house,yes,"(33.978123429999997, -117.83402031)",0.5525053304904051,0.7593283582089553,0.12,3.0,8.0,226.5469055175781,0.0,3.0,0.0,Somewhat Walkable,61,Not Transitable,0,Not Bikeable,0
91765,2530 SUNBRIGHT DR  DIAMOND BAR CA  91765,217500.0,1300,1,3,2,1962,20178285014020,2016-07-28,DIAMOND BAR,house,no,"(33.979181920000002, -117.83825897)",0.5525053304904051,0.7593283582089553,0.25,3.0,8.0,233.825439453125,0.0,3.0,0.0,Somewhat Walkable,62,Not Transitable,0,Not Bikeable,0
91765,21304 LASSO DR  DIAMOND BAR CA  91765,669900.0,1776,1,3,2,1962,20178285017007,2016-07-29,DIAMOND BAR,house,no,"(33.976171729999997, -117.84043106999999)",0.5525053304904051,0.7593283582089553,0.28,3.0,8.0,220.2748870849609,0.0,3.0,0.0,Somewhat Walkable,68,Not Transitable,0,Not Bikeable,0
91765,3004 CROOKED CREEK DR  DIAMOND BAR CA  91765,560000.0,1365,1,4,2,1963,20178285022022,2016-07-13,DIAMOND BAR,house,no,"(33.971002349999999, -117.84179684)",0.5525053304904051,0.7593283582089553,0.11,3.0,8.0,212.1804351806641,0.0,3.0,0.0,Somewhat Walkable,56,Not Transitable,0,Not Bikeable,0
91765,2947 CROOKED CREEK DR  DIAMOND BAR CA  91765,196789.0,1300,1,3,2,1963,20178285024023,2016-07-01,DIAMOND BAR,house,no,"(33.97241752, -117.84132535000001)",0.5525053304904051,0.7593283582089553,0.06,3.0,8.0,213.78216552734384,0.0,3.0,0.0,Somewhat Walkable,64,Not Transitable,0,Not Bikeable,0
91765,21910 PAINT BRUSH LN  DIAMOND BAR CA  91765,840000.0,2268,1,3,3,1977,20178292001023,2016-07-22,DIAMOND BAR,house,no,"(33.987561600000006, -117.82807811000001)",0.5525053304904051,0.7593283582089553,0.64,5.0,8.0,290.0414123535156,3.0,3.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
91765,1954 LOS CERROS DR  DIAMOND BAR CA  91765,586500.0,1472,1,4,2,1962,20178292002014,2016-07-27,DIAMOND BAR,house,no,"(33.985550340000003, -117.84077437000001)",0.5525053304904051,0.7593283582089553,0.16,5.0,9.0,273.83010864257807,0.0,3.0,0.0,Car-Dependent,39,Not Transitable,0,Not Bikeable,0
91765,2039 TIERRA LOMA DR  DIAMOND BAR CA  91765,753000.0,2468,1,5,3,1964,20178292006004,2016-07-22,DIAMOND BAR,house,yes,"(33.985568450000002, -117.83519541)",0.5525053304904051,0.7593283582089553,0.23,6.0,9.0,281.20498657226557,0.0,3.0,0.0,Car-Dependent,33,Not Transitable,0,Not Bikeable,0
91765,"21600 LAURELRIM DR, UNIT A  DIAMOND BAR CA  91765",312000.0,869,1,2,1,1981,20178292009036,2016-07-07,DIAMOND BAR,condo,no,"(33.983015889999997, -117.83364186999999)",0.5525053304904051,0.7593283582089553,0.22,3.0,8.0,256.8291015625,0.0,4.0,0.0,Car-Dependent,34,Not Transitable,0,Not Bikeable,0
91765,2236 SHADY HILLS DR  DIAMOND BAR CA  91765,329900.0,878,1,2,2,1972,20178292013019,2016-07-26,DIAMOND BAR,condo,no,"(33.98489438, -117.82827776000001)",0.5525053304904051,0.7593283582089553,0.48,3.0,8.0,247.1834564208984,2.0,3.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
91765,2234 SHADY HILLS DR  DIAMOND BAR CA  91765,321517.0,1038,1,3,2,1972,20178292013020,2016-07-26,DIAMOND BAR,condo,no,"(33.98489438, -117.82827776000001)",0.5525053304904051,0.7593283582089553,0.48,3.0,8.0,247.1834564208984,2.0,3.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
91765,2345 CANYON PARK DR  DIAMOND BAR CA  91765,388800.0,1038,1,3,2,1973,20178292013153,2016-07-08,DIAMOND BAR,condo,no,"(33.984681510000001, -117.83024125)",0.5525053304904051,0.7593283582089553,0.4,3.0,8.0,250.3645324707031,1.0,3.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
91765,2333 CANYON PARK DR  DIAMOND BAR CA  91765,332000.0,878,1,2,2,1973,20178292013159,2016-07-18,DIAMOND BAR,condo,no,"(33.984681510000001, -117.83024125)",0.5525053304904051,0.7593283582089553,0.4,3.0,8.0,250.3645324707031,1.0,3.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
91765,22324 VALPICO PL  DIAMOND BAR CA  91765,436056.0,1474,1,3,2,1973,20178292014002,2016-07-13,DIAMOND BAR,house,no,"(33.986617469999999, -117.8254364)",0.5525053304904051,0.7593283582089553,0.68,4.0,8.0,253.9558563232422,2.0,3.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
91765,1956 WHITE STAR DR  DIAMOND BAR CA  91765,642550.0,1980,1,4,3,1976,20178292017007,2016-07-20,DIAMOND BAR,house,no,"(33.986156299999998, -117.83836259)",0.5525053304904051,0.7593283582089553,0.15,5.0,9.0,289.3312683105469,0.0,3.0,0.0,Car-Dependent,17,Not Transitable,0,Not Bikeable,0
91765,1736 LEANING PINE DR  DIAMOND BAR CA  91765,768000.0,2334,1,4,3,1977,20178292018024,2016-07-29,DIAMOND BAR,house,yes,"(33.989780629999998, -117.83555407)",0.5525053304904051,0.7593283582089553,0.44,5.0,9.0,303.1831359863281,0.0,3.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
91765,1783 CLIFFBRANCH DR  DIAMOND BAR CA  91765,750000.0,2304,1,4,3,1977,20178292021010,2016-07-29,DIAMOND BAR,house,no,"(33.989038790000002, -117.83835649)",0.5525053304904051,0.7593283582089553,0.35,5.0,9.0,286.0964050292969,0.0,3.0,0.0,Car-Dependent,22,Not Transitable,0,Not Bikeable,0
91765,21826 HEATHERLANE CT  DIAMOND BAR CA  91765,929494.0,2268,1,3,3,1977,20178292024011,2016-07-07,DIAMOND BAR,house,yes,"(33.988640959999998, -117.83063611)",0.5525053304904051,0.7593283582089553,0.57,5.0,9.0,298.5213012695312,1.0,3.0,0.0,Car-Dependent,8,Not Transitable,0,Not Bikeable,0
91765,21841 PAINT BRUSH LN  DIAMOND BAR CA  91765,849000.0,2268,1,3,3,1978,20178292025006,2016-07-18,DIAMOND BAR,house,yes,"(33.987896640000002, -117.82968375)",0.5525053304904051,0.7593283582089553,0.59,5.0,9.0,291.5848693847656,1.0,3.0,0.0,Car-Dependent,9,Not Transitable,0,Not Bikeable,0
91765,21786 SANTAQUIN DR  DIAMOND BAR CA  91765,541933.0,2496,1,4,3,1980,20178292026028,2016-07-15,DIAMOND BAR,house,yes,"(33.990377500000001, -117.83345014)",0.5525053304904051,0.7593283582089553,0.54,5.0,9.0,313.5817260742188,0.0,4.0,0.0,Car-Dependent,8,Not Transitable,0,Not Bikeable,0
91765,21802 SANTAQUIN DR  DIAMOND BAR CA  91765,815000.0,2268,1,4,3,1978,20178292026030,2016-07-14,DIAMOND BAR,house,yes,"(33.990138459999997, -117.83314224)",0.5525053304904051,0.7593283582089553,0.53,5.0,9.0,312.4271545410156,0.0,4.0,0.0,Car-Dependent,8,Not Transitable,0,Not Bikeable,0
91765,"23010 PASEO DE TERRADO, NO 1  DIAMOND BAR CA  91765",555000.0,1640,1,3,3,1986,20178293002106,2016-07-29,DIAMOND BAR,condo,no,"(33.998985249999997, -117.81450981)",0.5525053304904051,0.7593283582089553,0.23,4.0,9.0,288.0062255859375,2.0,5.0,0.0,Somewhat Walkable,64,Not Transitable,0,Not Bikeable,0
91765,1695 S DIAMOND BAR BLVD  DIAMOND BAR CA  91765,311843.0,1537,1,3,3,1985,20178293003097,2016-07-06,DIAMOND BAR,condo,no,"(33.993594850000001, -117.81655529)",0.5525053304904051,0.7593283582089553,0.2,4.0,9.0,267.21353149414057,2.0,5.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
91765,22941 MOUNTAIN LAUREL WAY  DIAMOND BAR CA  91765,425000.0,1176,1,2,2,1985,20178293003105,2016-07-07,DIAMOND BAR,condo,no,"(33.993594850000001, -117.81655529)",0.5525053304904051,0.7593283582089553,0.2,4.0,9.0,267.21353149414057,2.0,5.0,0.0,Somewhat Walkable,52,Not Transitable,0,Not Bikeable,0
91765,1454 SPRUCE TREE DR  DIAMOND BAR CA  91765,837500.0,2165,1,4,3,1973,20178293004010,2016-07-22,DIAMOND BAR,house,no,"(33.995289370000002, -117.81608427)",0.5525053304904051,0.7593283582089553,0.1,4.0,9.0,287.5273742675781,2.0,5.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
91765,22608 BIRDS EYE DR  DIAMOND BAR CA  91765,587765.0,2447,1,5,3,1973,20178293010002,2016-07-28,DIAMOND BAR,house,yes,"(33.997815090000003, -117.82095046000001)",0.5525053304904051,0.7593283582089553,0.24,4.0,9.0,331.6234741210938,2.0,4.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
91765,1669 ASPEN GROVE LN  DIAMOND BAR CA  91765,688000.0,2221,1,4,3,1967,20178293020002,2016-07-11,DIAMOND BAR,house,yes,"(33.991473900000003, -117.82301611)",0.5525053304904051,0.7593283582089553,0.4,3.0,10.0,281.0553588867188,2.0,4.0,0.0,Car-Dependent,11,Not Transitable,0,Not Bikeable,0
91765,1652 ANO NUEVO DR  DIAMOND BAR CA  91765,588580.0,1817,1,3,3,1978,20178293023015,2016-07-27,DIAMOND BAR,house,no,"(33.991615809999999, -117.82584441)",0.5525053304904051,0.7593283582089553,0.35,6.0,10.0,307.9063415527344,2.0,4.0,0.0,Car-Dependent,9,Not Transitable,0,Not Bikeable,0
91765,1801 ACACIA HILL RD  DIAMOND BAR CA  91765,585019.0,1889,1,4,2,1968,20178293024020,2016-07-28,DIAMOND BAR,house,no,"(33.989683319999997, -117.82455949)",0.5525053304904051,0.7593283582089553,0.49,5.0,10.0,280.03506469726557,2.0,4.0,0.0,Car-Dependent,14,Not Transitable,0,Not Bikeable,0
91765,1618 KIOWA CREST DR  DIAMOND BAR CA  91765,292859.0,2016,1,4,2,1971,20178293026001,2016-07-13,DIAMOND BAR,house,no,"(33.991453399999997, -117.82852061)",0.5525053304904051,0.7593283582089553,0.39,5.0,10.0,271.8611450195312,2.0,4.0,0.0,Car-Dependent,9,Not Transitable,0,Not Bikeable,0
91765,1505 MAPLE HILL RD  DIAMOND BAR CA  91765,521626.0,2083,1,4,3,1977,20178293028010,2016-07-29,DIAMOND BAR,house,yes,"(33.994798670000002, -117.82281594)",0.5525053304904051,0.7593283582089553,0.22,5.0,10.0,291.5044555664062,2.0,5.0,0.0,Car-Dependent,24,Not Transitable,0,Not Bikeable,0
91765,"22902 COLOMBARD LN, 3  DIAMOND BAR CA  91765",525400.0,1468,1,3,3,1988,20178293044104,2016-07-28,DIAMOND BAR,condo,no,"(33.998632020000002, -117.81644679)",0.5525053304904051,0.7593283582089553,0.16,4.0,9.0,286.1343078613281,2.0,5.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
91765,916 TERRACE LANE WEST  DIAMOND BAR CA  91765,755000.0,1872,1,4,3,2006,20178293045143,2016-07-14,DIAMOND BAR,condo,no,"(34.000704740000003, -117.82227260000001)",0.5525053304904051,0.7593283582089553,0.35,5.0,10.0,266.5446166992188,2.0,4.0,0.0,Car-Dependent,19,Not Transitable,0,Not Bikeable,0
91765,"1317 ALBARIZA PL, UNIT 1  DIAMOND BAR CA  91765",535000.0,1649,1,3,3,1985,20178293047028,2016-07-11,DIAMOND BAR,condo,no,"(33.99956375, -117.81976662)",0.5525053304904051,0.7593283582089553,0.26,4.0,9.0,305.2221984863281,2.0,3.0,0.0,Car-Dependent,26,Not Transitable,0,Not Bikeable,0
91765,"1253 PORTO GRANDE, UNIT 2  DIAMOND BAR CA  91765",478420.0,1485,1,3,3,1984,20178293048034,2016-07-20,DIAMOND BAR,condo,no,"(34.001833429999998, -117.81869982000001)",0.5525053304904051,0.7593283582089553,0.33,4.0,9.0,301.5589599609375,2.0,3.0,0.0,,0,Not Transitable,0,Not Bikeable,0
91765,"1325 SOLERA LN, NO 6  DIAMOND BAR CA  91765",365201.0,1506,1,3,3,1985,20178293048066,2016-07-07,DIAMOND BAR,condo,no,"(33.999475700000005, -117.81841297)",0.5525053304904051,0.7593283582089553,0.22,4.0,9.0,301.5183410644531,2.0,3.0,0.0,,0,Not Transitable,0,Not Bikeable,0
91791,956 HERITAGE DR  WEST COVINA CA  91791,758000.0,2053,1,3,3,1985,20178277037003,2016-07-15,WEST COVINA,house,no,"(34.054172250000001, -117.87170546999999)",0.6002194951611294,0.6794372942232865,0.7,1.0,8.0,232.7798156738281,0.0,3.0,0.0,Car-Dependent,7,Not Transitable,0,Not Bikeable,0
91791,1010 HOLIDAY DR  WEST COVINA CA  91791,1058000.0,2740,1,4,3,1987,20178277043016,2016-07-19,WEST COVINA,house,yes,"(34.05377919, -117.86769715)",0.6002194951611294,0.6794372942232865,0.74,2.0,8.0,266.0795288085938,3.0,2.0,0.0,Car-Dependent,5,Not Transitable,0,Not Bikeable,0
91791,1429 E ROWLAND AVE  WEST COVINA CA  91791,253877.0,1276,1,3,2,1955,20178442024005,2016-07-27,WEST COVINA,house,no,"(34.07949472, -117.91532753)",0.6002194951611294,0.6794372942232865,0.15,9.0,7.0,137.2120666503906,6.0,1.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
91791,1831 E GROVECENTER ST  WEST COVINA CA  91791,6889600.0,32611,32,81,64,1960,20178443001022,2016-07-15,WEST COVINA,house,yes,"(34.085485149999997, -117.90617684)",0.6002194951611294,0.6794372942232865,0.23,13.0,6.0,150.702392578125,6.0,6.0,0.0,Somewhat Walkable,69,Not Transitable,0,Not Bikeable,0
91791,1607 E IDAHOME ST  WEST COVINA CA  91791,430000.0,1213,1,3,2,1958,20178455015020,2016-07-14,WEST COVINA,house,no,"(34.074888629999997, -117.91179025)",0.6002194951611294,0.6794372942232865,0.46,13.0,7.0,137.54423522949222,5.0,3.0,0.0,Somewhat Walkable,60,Not Transitable,0,Not Bikeable,0
91791,220 S CHERRYWOOD ST  WEST COVINA CA  91791,525000.0,1587,1,3,2,1953,20178477007004,2016-07-20,WEST COVINA,house,no,"(34.069440970000002, -117.91148600000001)",0.6002194951611294,0.6794372942232865,0.37,10.0,7.0,133.3968811035156,4.0,3.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
91791,208 S LEAF AVE  WEST COVINA CA  91791,425000.0,1016,1,3,2,1952,20178477009024,2016-07-20,WEST COVINA,house,no,"(34.069916939999999, -117.91243020000002)",0.6002194951611294,0.6794372942232865,0.37,9.0,7.0,133.2704010009766,4.0,1.0,0.0,Car-Dependent,37,Not Transitable,0,Not Bikeable,0
91791,139 S LEAF AVE  WEST COVINA CA  91791,503000.0,1526,1,3,2,1954,20178477011013,2016-07-29,WEST COVINA,house,yes,"(34.07039443, -117.91295273999999)",0.6002194951611294,0.6794372942232865,0.38,9.0,7.0,133.2577209472656,5.0,1.0,0.0,Car-Dependent,27,Not Transitable,0,Not Bikeable,0
91791,414 S FERNWOOD ST  WEST COVINA CA  91791,61846.0,1557,1,2,2,1953,20178477022017,2016-07-20,WEST COVINA,house,no,"(34.066915530000003, -117.91050765)",0.6002194951611294,0.6794372942232865,0.33,9.0,7.0,132.7768249511719,4.0,3.0,0.0,Car-Dependent,30,Not Transitable,0,Not Bikeable,0
91791,440 S LEAF AVE  WEST COVINA CA  91791,263531.0,1519,1,4,2,1970,20178477031006,2016-07-05,WEST COVINA,house,no,"(34.066078099999999, -117.91246366)",0.6002194951611294,0.6794372942232865,0.2,10.0,7.0,131.12471008300778,4.0,0.0,0.0,Car-Dependent,29,Not Transitable,0,Not Bikeable,0
91791,2116 E NORMA AVE  WEST COVINA CA  91791,136478.0,1137,1,4,2,1954,20178478013007,2016-07-27,WEST COVINA,house,no,"(34.06908172, -117.90048499)",0.6002194951611294,0.6794372942232865,0.21,9.0,1.0,138.79264831542972,3.0,4.0,0.0,Car-Dependent,31,Not Transitable,0,Not Bikeable,0
91791,1810 E STUART AVE  WEST COVINA CA  91791,273657.0,1527,1,3,2,1962,20178478029002,2016-07-26,WEST COVINA,house,no,"(34.068515660000003, -117.90728455999999)",0.6002194951611294,0.6794372942232865,0.54,9.0,7.0,135.57061767578122,4.0,3.0,0.0,Car-Dependent,17,Not Transitable,0,Not Bikeable,0
91791,2205 E JAMES AVE  WEST COVINA CA  91791,527000.0,1662,1,4,2,1956,20178479001001,2016-07-15,WEST COVINA,house,no,"(34.070614620000001, -117.89864642000001)",0.6002194951611294,0.6794372942232865,0.26,7.0,1.0,141.4276123046875,4.0,3.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
91791,317 S MONTEZUMA WAY  WEST COVINA CA  91791,421676.0,1389,1,2,2,1951,20178479025015,2016-07-29,WEST COVINA,house,no,"(34.067640999999995, -117.89418388999999)",0.6002194951611294,0.6794372942232865,0.19,7.0,1.0,142.4464263916016,3.0,3.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91791,3255 PEBBLEBROOK RD  WEST COVINA CA  91791,603500.0,1970,1,4,3,2016,20178480002065,2016-07-07,WEST COVINA,condo,no,"(34.070360360000002, -117.87604303000001)",0.6002194951611294,0.6794372942232865,0.39,9.0,7.0,152.7465057373047,2.0,3.0,0.0,Somewhat Walkable,55,Not Transitable,0,Not Bikeable,0
91791,3198 WILLOW CREEK RD  WEST COVINA CA  91791,535000.0,1640,1,3,3,2016,20178480002094,2016-07-26,WEST COVINA,condo,no,"(34.070559250000002, -117.87699043000001)",0.6002194951611294,0.6794372942232865,0.37,9.0,7.0,152.1165466308594,2.0,3.0,0.0,Somewhat Walkable,59,Not Transitable,0,Not Bikeable,0
91791,2833 E MESA DR  WEST COVINA CA  91791,171440.0,2416,1,2,2,1954,20178480008030,2016-07-01,WEST COVINA,house,no,"(34.067941439999998, -117.88428679)",0.6002194951611294,0.6794372942232865,0.38,9.0,7.0,161.3822479248047,1.0,3.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
91791,2828 E MESA DR  WEST COVINA CA  91791,681275.0,2009,1,3,2,1954,20178480010015,2016-07-21,WEST COVINA,house,yes,"(34.067406320000003, -117.88459627)",0.6002194951611294,0.6794372942232865,0.37,9.0,7.0,161.3252410888672,1.0,3.0,0.0,Car-Dependent,41,Not Transitable,0,Not Bikeable,0
91791,"130 S BARRANCA ST, 106  WEST COVINA CA  91791",252000.0,1025,1,2,2,1997,20178480017053,2016-07-14,WEST COVINA,condo,no,"(34.070415420000003, -117.88071545)",0.6002194951611294,0.6794372942232865,0.33,10.0,7.0,151.0861663818359,2.0,3.0,0.0,Somewhat Walkable,67,Not Transitable,0,Not Bikeable,0
91791,940 S SPRING MEADOW DR  WEST COVINA CA  91791,194728.0,2815,1,3,3,1954,20178482023007,2016-07-06,WEST COVINA,house,no,"(34.058244129999999, -117.88386463000001)",0.6002194951611294,0.6794372942232865,0.8,2.0,1.0,173.7738494873047,0.0,3.0,0.0,Car-Dependent,7,Not Transitable,0,Not Bikeable,0
91791,3243 E CHARLINDA ST  WEST COVINA CA  91791,974500.0,4019,1,5,4,1963,20178482028016,2016-07-07,WEST COVINA,house,yes,"(34.06223018, -117.87474594)",0.6002194951611294,0.6794372942232865,0.29,4.0,7.0,181.7397918701172,0.0,2.0,0.0,Car-Dependent,4,Not Transitable,0,Not Bikeable,0
91791,723 S FORESTDALE AVE  WEST COVINA CA  91791,690000.0,2071,1,3,2,1962,20178482029002,2016-07-19,WEST COVINA,house,no,"(34.061841799999996, -117.87647225000001)",0.6002194951611294,0.6794372942232865,0.39,5.0,7.0,179.6677703857422,0.0,2.0,0.0,Somewhat Walkable,54,Not Transitable,0,Not Bikeable,0
91791,643 S HILLWARD AVE  WEST COVINA CA  91791,535000.0,1656,1,3,2,1954,20178485007013,2016-07-28,WEST COVINA,house,yes,"(34.06311213, -117.90325498)",0.6002194951611294,0.6794372942232865,0.41,9.0,7.0,142.4360198974609,2.0,1.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
91791,809 S GLENN ALAN AVE  WEST COVINA CA  91791,565000.0,1954,1,3,3,1957,20178485022015,2016-07-29,WEST COVINA,house,no,"(34.060629460000001, -117.9042477)",0.6002194951611294,0.6794372942232865,0.22,11.0,7.0,144.0164794921875,2.0,1.0,0.0,Car-Dependent,13,Not Transitable,0,Not Bikeable,0
91791,829 S CAJON AVE  WEST COVINA CA  91791,455000.0,1487,1,2,2,1955,20178485025013,2016-07-20,WEST COVINA,house,no,"(34.060014879999997, -117.90706138)",0.6002194951611294,0.6794372942232865,0.21,10.0,7.0,139.84098815917972,0.0,2.0,0.0,Car-Dependent,21,Not Transitable,0,Not Bikeable,0
91791,1805 E ALASKA ST  WEST COVINA CA  91791,699900.0,2674,1,5,2,1963,20178485025019,2016-07-20,WEST COVINA,house,no,"(34.059128469999997, -117.90751945)",0.6002194951611294,0.6794372942232865,0.18,10.0,7.0,139.8749084472656,0.0,2.0,0.0,Car-Dependent,23,Not Transitable,0,Not Bikeable,0
91791,1505 BORDEN LN  WEST COVINA CA  91791,723496.0,2283,1,3,3,2015,20178486002020,2016-07-14,WEST COVINA,pud,no,"(34.065498069999997, -117.91557035)",0.6002194951611294,0.6794372942232865,0.02,11.0,7.0,129.3703308105469,5.0,1.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
91791,532 MICHAELSON LN  WEST COVINA CA  91791,630000.0,1850,1,3,3,2016,20178486002039,2016-07-05,WEST COVINA,pud,no,"(34.06485395, -117.91440323)",0.6002194951611294,0.6794372942232865,0.1,11.0,7.0,130.0688629150391,4.0,1.0,0.0,Car-Dependent,46,Not Transitable,0,Not Bikeable,0
91791,532 SMITH LN  WEST COVINA CA  91791,727000.0,2283,1,3,3,2016,20178486002052,2016-07-20,WEST COVINA,pud,no,"(34.064877180000003, -117.91600884)",0.6002194951611294,0.6794372942232865,0.04,11.0,7.0,129.28263854980472,4.0,1.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
91791,528 SMITH LN  WEST COVINA CA  91791,681300.0,2097,1,3,3,2016,20178486002053,2016-07-21,WEST COVINA,pud,no,"(34.065018960000003, -117.91601008000001)",0.6002194951611294,0.6794372942232865,0.03,11.0,7.0,129.50032043457028,5.0,1.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
91791,525 SMITH LN  WEST COVINA CA  91791,631000.0,1850,1,3,3,2016,20178486002054,2016-07-26,WEST COVINA,pud,no,"(34.064998299999992, -117.91633812000001)",0.6002194951611294,0.6794372942232865,0.04,11.0,7.0,129.3556060791016,6.0,1.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
91791,529 SMITH LN  WEST COVINA CA  91791,644100.0,1850,1,3,3,2016,20178486002055,2016-07-15,WEST COVINA,pud,no,"(34.064872370000003, -117.91634519)",0.6002194951611294,0.6794372942232865,0.05,11.0,7.0,129.0513763427734,5.0,1.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
91791,604 S LARK ELLEN AVE  WEST COVINA CA  91791,499000.0,1543,1,3,1,1951,20178486003001,2016-07-15,WEST COVINA,house,no,"(34.064618950000003, -117.91640114)",0.6002194951611294,0.6794372942232865,0.07,10.0,7.0,128.9918365478516,5.0,2.0,0.0,Car-Dependent,47,Not Transitable,0,Not Bikeable,0
